txId,timestep,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,local_feature_1,local_feature_2,local_feature_3,local_feature_4,local_feature_5,local_feature_6,local_feature_7,local_feature_8,local_feature_9,local_feature_10,local_feature_11,local_feature_12,local_feature_13,local_feature_14,local_feature_15,local_feature_16,local_feature_17
3591,36,6.02581,0.002472,0.451616,2.456185,0.458703,1685.437766,0.318338,0.677623,0.042879,0.51715,-0.180888,0.03822,-0.808832,0.609007,0.203992,-0.309836,0.52274,0.356885,0.681053,0.0106,0.109721,-0.46081,0.025828,0.389439,-0.360866,0.266712,-0.347906,0.106786,0.020638,-0.289318,0.606911,-0.31235,0.809723,-0.185147,-0.012135,0.595971,-0.077251,-0.453621,0.188383,-0.059595,0.159044,0.210863,-0.349085,0.011331,0.147246,0.14786,0.16571,-0.346021,0.155201,0.108354,0.807054,0.033918,-0.384342,-0.211239,0.297927,-0.280566,-0.089589,-0.377193,0.045366,-0.411548,-0.300008,-0.077106,0.353492,-0.375946,-0.190963,-0.007061,-0.810647,-0.101447,0.198757,-0.040584,0.430562,0.053609,-0.155897,0.283349,-0.152632,-0.057773,0.102226,0.588703,-0.035335,-0.265515,0.224431,-0.030752,0.373813,0.152458,-0.160652,-0.368103,0.250698,0.382401,-0.092932,-0.451085,0.124372,-0.527991,-0.204161,-0.590513,0.052128,-0.7434,0.435432,-0.174751,0.16167,-0.164845,0.337718,0.411412,0.30104,-0.612421,0.448824,0.441515,0.387184,0.287284,0.322905,0.417457,-0.36233,0.066808,-0.192211,0.27911,-0.156658,0.20944,0.38594,-0.03104,0.364321,0.393242,-0.443099,-0.098954,0.298296,0.469223,0.36783,0.110765,-0.169412,-0.141557,-0.113795,0.597949,0.28023,-0.023504,0.376463,-0.149208,-0.237907,0.313911,0.24256,-0.365349,0.061194,0.096996,-0.104583,-0.452565,-0.046993,0.654237,-0.594738,0.034634,0.295528,0.608363,-0.06444,0.020347,0.224736,-0.445372,0.291417,-0.407251,0.379495,0.485527,-0.023382,0.216074,0.039772,0.346182,0.222869,0.192176,-0.072345,-0.336291,-0.188082,0.091434,0.13071,-0.007624,1.301278,0.325771,0.839523,-0.246457,-0.238083,0.774991,-0.057793,1.011312,0.362357,0.572288,-0.192591,0.262807,0.618187,0.278796,0.591509
3592,36,4.094899,0.004959,2.330402,0.822622,0.467964,4319.29721,0.195508,0.123945,0.391711,0.275571,-0.058402,-0.24404,0.184978,0.130582,0.37051,0.309473,0.517166,-0.313168,0.163314,0.150783,0.304088,0.170564,0.030041,0.198365,0.396278,0.405872,-0.313395,-0.355587,-0.745063,-0.054908,0.222945,0.06472,0.152249,-0.137084,0.082636,0.181466,-0.016352,-0.101912,0.210563,0.055267,0.107227,-0.110549,-0.06537,-0.313376,0.010513,-0.000904,-0.113641,0.210157,-0.015706,0.250368,0.901398,0.689139,0.081821,0.187469,0.04438,0.163809,0.120159,-0.055361,0.019511,-0.355131,0.006341,-0.136511,0.16506,0.097876,0.086988,0.190591,0.40677,-0.15896,-0.113791,0.32045,-0.030616,-0.154538,0.642625,-0.085243,-0.160283,-0.622835,-0.034443,0.258786,-0.518027,0.286335,0.01982,-0.126044,-0.205982,-0.344859,0.283396,0.085036,0.455748,0.056007,0.145497,0.453755,0.202531,0.155288,-0.352527,-0.010294,0.020424,-0.195005,-0.41812,-0.04941,0.313843,0.4229,-0.049908,-0.175076,0.355993,0.293835,-0.07103,-0.249388,0.119006,-0.238829,-0.023351,-0.165545,0.045324,0.306221,0.313542,0.164678,-0.283981,0.224717,0.40673,0.458325,0.581889,-0.100377,0.242765,0.775962,-0.1588,0.339075,-0.456204,0.194965,0.131955,-0.261345,-0.012101,-0.189499,0.220769,0.208042,-0.017291,-0.329912,-0.051814,-0.335726,-0.572153,-0.647476,0.217455,-0.050743,0.150871,-0.073866,0.023305,-0.185144,0.415662,0.010406,0.234317,-0.408622,-0.048015,-0.268156,-0.100163,0.081964,0.035814,-0.022019,-0.056565,0.526207,-0.217894,0.387872,0.211016,0.284262,-0.173787,0.637287,0.206021,0.115532,0.182288,0.206314,-0.264412,0.001182,1.029857,0.287414,1.071665,1.686344,0.082359,0.151367,2.3876,0.190901,0.110273,0.032649,0.844734,0.41038,0.011402,-0.021335,0.030688
3593,36,7.47559,0.008882,2.249055,0.645495,0.693998,512.579246,0.67364,0.236248,0.034034,0.235858,-0.612372,-0.030369,0.681573,-0.481943,-0.064135,-0.176842,0.332987,0.07758,0.282544,-0.237284,0.075923,-0.070148,0.705756,-0.653063,0.021785,0.804796,0.067071,-0.023144,-0.108938,-0.442495,-0.16706,0.18055,0.129391,0.439219,0.232025,-0.373761,0.394269,0.080698,0.277248,0.158623,0.268547,0.11972,0.8412,-0.117869,0.292987,-0.395962,0.045266,-0.1379,-0.365734,0.365277,-0.196382,0.074127,0.238268,0.159821,0.555946,0.246835,-0.232133,0.245663,-0.84628,-0.152654,-0.305236,-0.019725,-0.013123,0.471986,0.534526,-0.264896,0.14993,-0.069477,-0.114848,0.080673,0.031536,0.733958,0.519184,0.02453,0.24896,-0.380986,0.35803,-0.646069,0.019424,0.155614,-0.224377,-0.166263,0.527939,0.288352,0.728042,-0.085803,-0.237832,0.352737,-0.034252,-0.212537,-0.014378,-0.111851,0.056096,0.075218,-0.025708,-0.064978,0.427495,0.023934,0.556632,0.519759,-0.4644,-0.474487,0.15839,0.170466,-0.261761,0.410192,-0.454722,0.464953,0.225363,-0.369251,-0.018415,-0.129168,-0.324949,0.328307,-0.086785,0.171232,0.370509,0.332057,-0.017617,0.237147,-0.075738,-0.062727,-0.448988,0.757757,0.121616,0.688891,0.01772,0.377961,-0.118065,0.444209,-0.279848,-0.001083,0.257062,0.154511,0.236593,0.411249,0.044465,0.604318,-0.270538,-0.006861,0.58804,0.524674,-0.31905,0.415894,0.248459,0.64451,-0.116258,0.88379,-0.328767,-0.190914,0.187826,-0.310798,-0.263801,-0.393144,0.059166,1.054385,-0.311204,0.388072,0.025515,0.39129,-0.641413,0.209162,0.024041,-0.355842,0.130764,-0.051983,0.65924,0.282349,-0.188464,-0.031527,0.191167,-0.064317,0.632641,-0.129722,-0.257493,0.141506,0.772934,-0.030535,0.513667,0.597145,-0.030452,0.615361,0.119066
3594,36,9.586925,0.010737,1.166128,0.576894,0.815727,-272.757528,0.150464,-0.040035,0.324167,-0.638977,0.093556,-0.374986,0.158145,-0.103757,0.528135,-0.039443,-0.531359,0.188311,-0.129193,-0.45284,0.226497,-0.083432,-0.007755,0.26089,0.693881,0.075372,0.283741,0.21533,-0.03826,-0.588173,0.399299,-0.328072,0.177961,-0.018452,-0.293042,0.371426,-0.577779,0.238392,0.25912,-0.230761,0.243571,-0.162048,-0.376484,0.050238,0.542085,-0.740399,-0.101684,0.419244,-0.33106,0.194898,-0.026694,-0.155718,-0.27676,-0.74478,-0.326402,-0.097548,-0.296011,0.473882,-0.1,-0.601111,-0.07326,0.324188,0.108615,-0.138249,0.092411,-0.052391,0.679678,0.116225,0.323616,0.629428,-0.86422,-0.23794,-0.502472,0.004137,-0.044109,-0.346765,0.202954,0.537909,-0.133802,0.525451,0.33659,0.2816,0.18534,0.448306,-0.111296,0.15673,-0.196823,0.618257,-0.578847,0.177843,0.336974,-0.195915,-0.255277,0.234862,0.353138,1.018049,0.210521,-0.449814,-0.206058,0.213176,0.679266,-0.288553,-0.115233,-0.479744,0.063896,-0.142934,0.711354,-0.41303,-0.133793,0.104492,-0.80017,-0.237216,0.065665,0.415873,0.347138,-0.37796,0.374052,0.388042,-0.700808,-0.098614,0.269793,-0.142403,-0.29414,-0.229937,-0.060256,-0.234697,0.759779,-0.043537,0.242381,-0.432531,-0.135967,-0.083653,0.110369,-0.176043,0.543823,0.517215,0.033173,0.2864,0.447721,-0.317606,-0.211878,0.294309,0.345471,0.32757,0.011075,0.585985,0.512413,0.386735,0.170505,0.626714,-0.093691,0.349997,0.138638,0.358616,-0.133314,-0.203428,-0.38522,0.23977,0.485233,0.260381,-0.150914,-0.073584,-0.449399,0.141947,0.063197,0.413731,0.658085,1.165468,0.506723,-0.396396,1.080217,0.836861,-0.079822,0.133429,-0.258598,-0.098071,0.750423,0.378873,-0.242072,0.15821,0.114976,0.163277,0.200804
3595,36,4.072732,0.008938,1.234491,2.182603,0.857841,1304.896561,0.544902,0.010726,0.639434,-0.161526,0.119856,-0.191213,0.042711,-0.381309,0.096338,-0.28308,-0.282424,0.006591,0.028527,-0.271583,0.444629,0.107136,0.290602,-0.066502,-0.52432,0.022195,0.443355,0.054815,0.572723,0.0652,1.029234,-0.026297,0.240695,-0.480684,-0.139596,0.125684,0.422098,0.151263,-0.211805,0.690748,0.312356,-0.271105,-0.169051,0.57741,0.206814,0.29331,-0.231634,-0.180418,0.063066,0.169391,-0.300162,0.071977,0.574105,0.207904,0.156679,-0.089125,0.343689,-0.120175,-0.264732,0.112783,-0.037355,0.938052,0.124802,-0.182421,-0.711107,0.325652,-0.596454,0.603388,0.044324,-0.285211,0.01682,-0.170082,0.1916,-0.095719,0.245476,0.240465,0.121904,0.15089,0.026242,0.427664,-0.309735,0.917394,0.953128,0.047617,0.240772,0.502962,0.198034,0.090596,0.176177,-0.133776,-0.136341,-0.226942,0.66516,0.159958,0.46355,0.031269,0.072092,0.242006,-0.23902,0.169421,-0.164094,-0.164243,0.712005,0.105109,0.686927,0.13597,-0.055409,-0.014108,0.28149,0.244051,0.411669,0.56836,0.963833,-0.686288,0.437793,0.497313,-0.014304,-0.285564,-0.093853,0.915436,0.108707,0.343289,-0.290513,-0.024066,0.48799,0.036131,-0.487444,-0.336068,0.007751,-0.0502,0.508229,0.558612,0.621343,-0.072725,-0.074307,-0.173025,0.742315,0.068874,0.18592,-0.355787,0.172968,0.394249,0.842205,-0.570843,0.619753,0.407456,-0.190419,0.10948,0.247939,0.244208,-0.035716,0.119864,-0.01973,-0.258481,0.388336,-0.030194,0.346239,0.387717,0.457952,0.046992,0.26285,-0.206539,0.380645,0.376321,-0.151413,0.772757,-0.294138,0.117985,0.014377,0.368926,0.251907,0.560818,0.246483,-0.260041,0.470363,0.444721,-0.102666,0.575517,0.636192,0.518856,0.08088,0.707884,0.208042
3596,36,4.99455,0.005145,1.348849,2.463423,0.793426,2593.295893,0.390557,-0.589786,0.196184,-0.312256,0.200425,0.00986,0.161304,-0.083063,0.152782,-0.351519,0.150577,0.065178,-0.059896,0.627762,0.484225,-0.029708,-0.060815,-0.52016,-0.021486,0.264914,-0.569893,-0.198748,-0.496105,0.465517,0.376361,-0.078715,-0.177062,0.113002,-0.795073,0.00967,0.12936,0.287304,0.433853,0.111463,0.177363,0.757651,0.416069,-0.515609,0.082394,0.149734,0.413173,-0.500414,-0.124603,0.131096,0.10475,-0.205759,0.65017,-0.129568,0.78287,0.040694,0.038624,0.249274,-0.092476,-0.170119,0.237572,0.107046,0.152257,0.057508,-0.141873,0.714412,0.002175,-0.612796,1.239971,0.17156,-0.084768,0.496803,0.430731,-0.312495,-0.273711,0.099114,0.466196,0.280365,-0.055242,0.462987,-0.566362,0.69062,0.381223,-0.38991,-0.094822,-0.256792,-0.073197,0.307624,-0.276647,0.026231,-0.242372,-0.707899,-0.265306,-0.556044,0.478697,0.560404,0.236839,0.016704,0.134993,-0.114601,0.3734,0.117629,0.068036,-0.121127,-0.11798,-0.2681,-0.400064,-0.374862,0.48554,-0.162162,0.490049,-0.144612,0.3064,0.154859,-0.195373,-0.065087,0.022059,-0.312735,0.039559,0.319756,-0.223155,0.363032,-0.255177,-0.100195,0.469805,0.293898,0.053755,-0.638068,0.355597,-0.082345,0.155672,1.122737,-0.091893,0.222943,0.089875,0.625409,0.890581,0.499019,-0.448557,-0.116874,-0.522485,0.085141,0.146234,0.32404,0.556889,0.267699,0.376273,0.036326,0.455793,-0.047914,0.184865,0.521522,0.536296,0.83744,0.219481,0.78374,0.309489,0.098864,0.042233,0.150168,-0.482847,-0.136796,0.267728,0.376026,0.641748,0.610275,-0.411667,0.288281,-0.23861,1.058999,0.126611,0.466109,0.451928,0.013544,1.049827,-0.01221,0.364733,0.24555,0.664816,-0.055676,0.542956,0.521279,-0.059023
3597,36,4.009885,0.001504,1.989326,1.983425,0.663702,1651.793846,0.193518,-0.193578,0.243522,0.28735,-0.106916,0.206303,0.714824,-0.129701,-0.017293,-0.170366,-0.14345,-0.655142,0.698181,-0.154417,0.007871,0.026722,0.05298,0.114531,-0.212863,0.406851,-0.249833,0.306793,0.533346,-0.290756,-0.013088,-0.25903,0.067259,0.303483,-0.093509,-0.26371,0.011177,0.20621,0.082226,-0.107777,-0.233909,-0.068188,0.312253,0.144356,0.254037,0.330704,0.173505,0.42325,0.464984,-0.612524,-0.359421,0.462836,0.306306,0.253844,-0.055977,0.403548,-0.044989,0.81849,-0.099023,0.155088,0.62593,0.152909,0.621304,-0.133415,-0.094054,0.220286,-0.081601,0.397696,0.404649,0.172489,-0.022208,0.329474,0.386068,-0.108442,0.209455,-0.304565,-0.272425,-0.242541,-0.124392,0.275669,-0.020276,0.122867,0.064062,0.206639,0.643591,-0.583423,0.586795,0.344298,0.258032,0.657265,0.022014,0.749176,0.542695,0.36586,-0.162251,0.051148,0.206449,-0.402333,0.965076,0.26032,0.268415,-0.130298,-0.886115,-0.068426,0.110682,-0.376202,-0.156855,0.57922,0.120274,0.155858,0.025584,0.402026,-0.485147,-0.306063,0.24083,0.685685,0.133736,-0.029695,-0.316339,0.231841,-0.036207,0.625025,0.220459,-0.141279,0.067282,0.040575,0.385793,0.119741,0.539807,-0.367867,-0.038133,1.004774,0.073024,0.297334,0.525348,0.271119,0.488619,-0.633218,0.061622,0.200384,0.306955,0.49688,-0.442801,0.370992,0.348825,0.12436,0.203181,0.084359,0.505036,0.15642,-0.08195,-0.012933,0.195564,0.509254,0.221153,-0.114052,0.3274,0.495787,0.239372,0.016533,0.098574,0.151521,0.277899,-0.023142,-0.167416,0.573598,-0.02321,0.228533,0.655827,0.666685,0.238927,0.767367,0.118586,0.404041,-0.063999,0.405532,0.145598,0.283438,0.610175,-0.235105,-0.033805,0.950575,-0.269343
3598,36,6.305516,0.005204,4.14356,3.261765,0.670346,1497.063009,0.583664,0.040998,0.131662,-0.406878,-0.101925,0.282082,-0.276054,0.286917,0.190383,0.048751,0.210691,0.355008,0.276421,0.625698,0.484108,0.557865,-0.257801,0.136965,-0.175224,0.615585,0.2092,0.553907,0.142266,-0.526257,-0.197183,-0.390088,-0.283586,-0.33949,-0.243399,-0.478733,-0.103913,-0.380068,0.000751,0.000133,0.118404,0.289582,-0.075891,-0.220423,0.606988,-0.347182,-0.077765,-0.006831,0.483761,0.239307,0.02827,-0.133763,0.346525,-0.443707,0.164334,-0.32019,0.357421,-0.339009,0.038066,0.259639,0.12708,-0.513493,-0.125202,-0.764435,0.080825,0.099623,0.348575,0.303354,0.345793,0.428259,0.257768,-0.11668,-0.103164,-0.237374,0.516705,0.38276,-0.298356,0.139021,-0.666598,0.063514,0.231657,0.438256,0.550809,-0.233111,0.02121,-0.030095,-0.626256,-0.008312,-0.460124,1.033351,-0.016572,0.370514,-0.047032,0.539468,0.841523,0.392911,0.344063,0.193838,0.351649,-0.46231,0.004997,0.50475,0.283237,0.170311,0.036281,0.069616,-0.102169,0.304081,0.096858,0.144495,0.466816,-0.644198,-0.148985,0.616006,0.594774,-0.334446,0.632627,-0.271823,-0.197165,-0.158056,-0.102696,0.750037,-0.04512,0.44987,0.503382,0.230204,-0.278155,0.55783,-0.047249,-0.103529,-0.051895,0.096312,-0.495981,0.33927,0.549488,0.075094,0.245175,-0.425813,-0.034506,-0.358757,-0.327046,0.031318,0.260641,-0.181437,0.46073,0.01609,0.070722,-0.190105,0.015747,-0.276944,-0.454129,0.025673,-0.51732,-0.057408,0.154916,0.302288,0.174777,0.507086,0.275926,0.738249,-0.131016,-0.083527,0.048524,-0.115701,-0.307339,-0.075295,-0.144924,0.074693,0.065815,0.281269,0.253203,0.362925,0.372985,0.729672,-0.574433,0.368142,0.346727,0.092985,0.563757,0.04724,0.999099,0.796216,-0.114559
3599,36,5.540155,0.013349,-0.011443,1.26853,0.203936,3218.925355,0.211843,-0.389005,0.220097,-0.586969,-0.079735,-0.323515,-0.243782,0.641075,0.075229,0.04535,-0.167629,-0.244636,-0.200613,-0.029701,0.184028,0.207534,0.051529,-0.713824,-0.875927,0.057015,0.027514,-0.048979,-0.213675,0.24999,0.532309,-0.437304,0.001518,0.425558,0.622268,-0.658577,0.12619,-0.379913,-0.083979,0.524789,0.203629,-0.498456,0.113095,-0.034631,0.131113,-0.32629,0.053576,-0.034048,0.055014,0.035371,-0.162529,-0.262637,0.112365,-0.199398,0.050995,0.019138,0.522456,0.310287,-0.116741,-0.352978,0.120405,0.339652,0.091635,0.242806,-0.064343,0.042277,-0.044904,-0.854372,-0.18518,0.053944,0.232535,-0.25212,-0.365212,0.239467,-0.226402,-0.418727,0.158649,-0.078203,-0.066452,-0.156681,0.172099,-0.035972,0.054109,0.056656,0.082583,-0.091005,-0.509291,-0.505816,-0.198239,-0.390778,-0.155309,-0.0109,-0.224432,0.56469,0.05187,0.237041,-0.209796,0.039543,0.152203,0.298755,0.256035,0.051897,0.261972,0.432995,-0.256163,0.094917,-0.188028,0.340468,0.405139,0.326343,0.419435,-0.015681,-0.065871,0.006582,-0.559636,-0.097037,-0.096715,0.118041,-0.395884,0.364106,0.173331,0.225952,0.147817,0.446954,0.471965,0.608942,-0.128753,0.213997,-0.050948,0.204576,0.381282,0.050132,0.030527,-0.014061,-0.500487,0.183208,0.192036,-0.143364,0.045358,0.088211,-0.639571,0.102606,0.20564,-0.172292,0.015473,-0.02109,0.808157,0.059438,0.773391,0.510907,0.177981,-0.40264,0.217713,0.202963,0.042175,-0.326567,0.056277,0.028375,-0.22193,-0.921329,0.355615,0.049398,-0.196011,-0.17087,0.046961,-0.464324,0.801073,0.001071,0.138107,0.167512,0.997457,2.025717,0.334394,0.107249,4.698446,0.286339,0.144341,0.08994,0.962488,0.194275,0.025179,0.026628,-0.036465
3600,36,4.01572,0.007221,3.128095,3.391604,1.083543,653.108277,-0.022569,0.385321,0.23409,0.041317,0.162974,0.147103,0.461091,0.049045,0.601684,-0.272123,0.207756,-0.120371,0.133984,0.506411,0.225811,-0.086625,-0.116257,-0.268474,0.13823,0.196662,0.003898,-0.784536,0.578987,0.266053,-0.097351,0.419342,0.184091,0.036132,-0.274881,0.007018,0.293212,-0.305618,0.071879,-0.186498,0.181063,0.183153,-0.495482,-0.026255,0.014816,-0.083835,0.548792,-0.277294,0.196066,-0.040041,0.325595,0.40107,0.120053,0.473992,-0.617423,0.43335,0.295948,0.552723,-0.084185,0.45837,-0.736077,-0.242764,0.119893,0.337068,-0.23438,0.630491,0.097841,-0.295302,-0.426172,-0.231753,-0.099679,-0.363088,-0.318723,-0.030487,0.260577,0.232456,-0.426037,-0.009525,0.170059,0.014067,0.578554,0.738613,0.250898,-0.057832,-0.19856,0.675897,0.168283,0.199229,-0.139046,-0.427383,-0.307196,0.315324,0.735243,-0.725374,-0.321646,0.17458,0.921531,0.486687,0.800913,0.003671,0.381345,0.086779,0.262076,-0.660504,0.213848,0.253383,0.059034,0.138066,-0.351175,0.159153,0.331355,0.339446,0.197094,-0.334435,0.321411,0.364962,-0.394315,0.100442,0.23806,0.38697,0.40324,-0.044069,0.465335,0.508316,-0.002763,0.564424,0.552228,-0.415942,-0.277268,0.404404,0.161446,0.263226,-0.279591,0.394192,-0.014801,-0.272614,0.317306,-0.090817,-0.061066,-0.255649,0.419112,0.414577,0.221161,0.128303,0.488057,0.136313,0.316752,0.620372,0.136576,0.593421,-0.017636,-0.090568,-0.340817,0.752549,0.601224,0.227769,0.258578,0.126763,0.033457,-0.2747,0.368782,-0.060984,-0.057924,0.11067,0.464381,0.185788,0.083162,0.769705,-0.143823,0.744909,0.568795,0.546925,0.542599,0.57116,-0.29574,0.569748,0.497816,0.400093,0.159432,0.876997,0.446481,0.10072,0.519467
3601,36,9.163227,0.000358,2.031731,4.031419,0.747484,1738.080056,0.308095,0.042651,-0.074071,0.429635,0.166632,-0.083766,0.125602,-0.028194,0.160223,0.251309,0.297993,0.177673,-0.220174,-0.138136,-0.137486,0.047821,-0.055899,-0.197164,-0.524063,-0.258073,0.066356,0.487756,0.618362,0.577741,-0.550717,-0.388141,0.320459,-0.52113,0.013578,-0.141852,1.129037,0.482167,-0.025107,-0.015859,-0.203331,0.128401,0.372198,0.656693,0.044043,0.395789,0.146351,-0.39052,-0.078916,-0.098603,-0.200451,0.395768,0.124076,-0.196825,-0.157152,0.100112,-0.332492,0.32292,-0.242415,-0.428383,0.263271,-0.154006,0.149132,-0.489349,0.112844,-0.116978,-0.150883,-0.069136,0.195978,-0.355437,0.018191,-0.383145,0.81602,0.209142,0.777105,-0.213731,0.595029,0.2554,0.78386,0.157408,0.263397,-0.180929,-0.130244,-0.355761,-0.040443,0.37386,0.264111,0.617022,-0.372557,-0.523934,-0.067292,0.324112,-0.044293,0.639713,-0.11631,0.663522,-0.179457,-0.318861,0.060589,0.239716,-0.226149,-0.539101,0.083744,0.119076,-0.314491,0.792436,-0.563469,-0.120388,0.324179,0.636617,0.451644,-0.193466,0.422667,-0.613954,0.6307,0.118146,0.039099,-0.231409,0.3637,-0.088087,-0.443127,0.320747,0.183472,-0.039528,0.077871,0.482292,0.8113,0.045629,-0.139827,0.158085,-0.728539,-0.266406,0.01779,-0.531144,0.333515,1.297732,0.250094,-0.096954,0.241029,0.239814,-0.113157,0.29705,0.051796,-0.260893,0.300064,-0.302224,0.609933,0.130842,0.054136,0.503452,-0.50265,-0.246145,-0.312277,0.251403,-0.638098,-0.085804,1.014357,0.0387,-0.195626,0.242295,0.501879,-0.409327,1.176072,0.315218,-0.534721,0.320049,0.191067,0.122701,0.057187,0.263055,-0.094811,-0.267442,-0.09055,-0.037341,0.314844,0.010968,0.117571,0.289417,0.966577,0.230763,-0.000369,0.650336,0.147145
3602,36,1.399157,0.009579,-0.551235,2.586287,0.630487,1468.988047,0.878411,-0.064308,-0.081677,0.349455,0.331467,0.275835,0.019986,0.743933,0.027387,0.559309,0.495816,0.028135,0.239823,-0.58963,-0.050891,-0.080686,0.367424,-0.128774,-0.096449,0.210267,-0.118684,0.44257,-0.691506,0.069325,-0.083304,-0.178941,0.308356,0.084949,0.393611,-0.641228,-0.023656,-0.306316,0.06917,0.422879,0.256351,-0.175482,0.056795,-0.413298,-0.441064,-0.448777,0.489486,0.115977,-0.65607,0.642285,-0.633222,0.050977,-0.125767,0.208834,-0.251078,0.113691,0.32175,-0.087412,-0.024175,-0.886612,-0.356183,-0.197766,-0.217224,-0.457644,-0.005987,0.647316,-0.252985,-0.030333,-0.946948,-0.079709,0.063452,0.100322,0.261865,0.546111,0.259578,0.016798,-0.166398,0.184005,0.501878,-0.322301,0.07809,0.077491,-0.470035,0.040312,-0.094379,-0.016738,0.2002,0.098686,0.893111,0.25647,-0.026447,0.667965,-0.032512,-0.320437,-0.626723,-0.191307,-0.215313,1.078597,0.458788,0.346722,-0.500083,-0.249607,-0.04273,0.255216,0.544455,-0.065297,-0.496871,-0.119506,0.286919,-0.108452,0.44094,0.317057,0.039078,0.147909,0.085238,-0.077709,0.159868,0.372565,0.021873,-0.263812,-0.683049,-0.138,0.017947,0.199284,-0.004955,0.816527,0.036746,0.052066,-0.023752,0.41206,0.472433,-0.128714,0.413959,0.362784,-0.439208,-0.022298,-0.524917,-0.367643,-0.261653,0.019365,0.571748,0.137198,0.119691,-0.285003,0.587741,0.763733,-0.554159,-0.188522,0.361622,0.78367,-0.318559,-0.982636,0.564131,0.084917,-0.156335,0.09786,0.463659,0.431693,0.223119,0.525911,0.484416,0.230553,-0.232015,0.44639,-0.705723,0.320543,-0.008446,0.239763,0.642129,0.07738,0.046152,-0.562545,0.623359,0.204607,0.315896,-0.0988,0.616604,0.285936,0.477813,0.378461,0.397142,0.537469,0.252634
3603,36,2.153535,0.00347,2.260501,4.114317,0.610542,2612.976973,0.790651,-0.549935,0.047572,-0.182384,0.367552,0.238846,-0.121455,0.451833,-0.512873,0.021881,-0.110345,0.60566,0.081957,0.426783,0.171211,0.414447,-0.483988,0.166743,-0.174469,0.301227,-0.029981,-0.155842,-0.706133,-0.056197,0.030089,-0.300634,-0.134329,0.749526,0.912957,0.375341,0.215521,0.869122,-0.162261,0.068252,0.069615,0.075312,-0.008403,0.039781,0.139902,0.534606,0.326752,-0.115734,0.081219,0.44733,-0.417808,-0.116009,0.189839,0.313764,0.410801,0.24275,-0.290294,0.4302,0.243888,-0.205553,0.450823,0.005566,0.170644,0.250463,-0.27934,0.434365,-0.072659,0.113826,-0.461505,0.115318,0.061695,0.581779,0.181987,0.062865,0.098759,-0.361072,-0.156993,0.381701,0.297778,0.487946,-0.062184,0.119912,0.161135,-0.169479,-0.181051,-0.117779,-0.531403,0.290372,-0.304975,0.148005,-0.071461,0.18854,0.623265,0.082206,0.491616,-0.508391,-0.067461,-0.357956,-0.112,0.298211,-0.27059,-0.045992,0.139106,0.726766,0.314414,-0.212435,0.808327,-0.022459,-0.022824,0.073147,0.220432,0.754405,0.472123,-0.348407,-0.086411,0.059014,0.167843,-0.11026,0.034949,0.211601,0.067481,0.00193,-0.30379,0.573953,0.588346,-0.042914,-0.306701,0.24866,0.228597,-0.03102,0.354752,0.654883,-0.557682,0.374898,0.724006,-0.435651,-0.106219,-0.589206,0.326891,-0.876346,0.093441,-0.55568,0.169561,0.693419,0.235747,0.489879,0.199983,-0.209698,0.208608,0.332714,-0.304283,-0.05303,-0.376999,0.009844,-0.450417,-0.378887,0.119438,-0.051553,0.40696,-0.185779,0.598049,0.109163,-0.101944,0.06355,0.047947,-0.243124,-0.026373,0.753891,-0.033895,-0.127195,0.643117,0.47766,0.487012,-1.025257,-0.435404,-0.27009,0.317159,0.19317,0.369637,-0.213813,0.715617,0.797952,0.799252
