txId,from_wallet,to_wallet,amount_btc,timestamp
3061,14pdSn19wptXxmSw,3JNGSpTz4CW5hTzG,2.05027676,2019-07-30T04:37:00Z
3062,1uJnJUziXWCaq5fA,1P5LZ9pox9y37PvG,12.62368078,2019-07-30T16:12:00Z
3063,19FAKT2N5LniVr2M,1b6KPEtESCymyBS1,3.94120696,2019-08-06T03:44:00Z
3064,1oszo1mWfFFYjxzp,1NoPtJnH1GNviQy9,5.88453402,2019-08-06T23:44:00Z
3065,1kXDgP6AundZQ6pq,3fEw71S93wM8AFCq,38.26493873,2019-08-06T03:35:00Z
3066,1VECp2Uvcq4JEsEv,3fEw71S93wM8AFCq,6.69616802,2019-08-06T22:29:00Z
3067,1WDuTzvPch7rmU1X,1KbtWS8KUUYsPXCp,11.41275022,2019-08-06T07:02:00Z
3068,1ykpUg4NEwL4BBJa,1DorH1thto4NDxNT,10.80036213,2019-08-06T00:21:00Z
3069,1NpApQNXEKfWoHD5,1gMpeFZyZMJMBcSU,7.83187882,2019-08-06T19:29:00Z
3070,1TxPGdCGUmsBP2ew,1k1GUS4Zygfe3sEr,12.50919915,2019-08-06T22:56:00Z
3071,1tdNQa5ePjjY9dMK,1rWJ2i7CyHU2Ns4m,6.79475309,2019-08-06T12:28:00Z
3072,1zbrJmHtZS58T5mS,1ENtKQwCYB1gQwwR,9.01957406,2019-08-06T01:59:00Z
3073,1QJkexwJrAv7AeMS,1AqzYMpNCWPVnXcB,5.39259774,2019-08-06T14:43:00Z
3074,148GPMKH7QD8tYb7,1B4YuG7YNBtdrAtS,11.87172892,2019-08-06T18:55:00Z
3075,1tdNQa5ePjjY9dMK,11Xc93NZ4ssVE5XJ,4.25961242,2019-08-06T03:43:00Z
3076,1wmitYd7XE38T2n5,1eBUMG9wz5BKbkx4,0.03009591,2019-08-06T08:49:00Z
3077,17bvDWXiiiZPd1Tx,1b4cwTnfNcWn9zz2,5.12344835,2019-08-06T17:22:00Z
3078,1uKFZfFbtPAnpXFy,1wXB1erZ6bdzRkrJ,6.34866794,2019-08-06T17:27:00Z
3079,1dBnZM2ZKr3V44Li,3bBqbQivvMVbDbZj,3.88089142,2019-08-06T07:18:00Z
3080,16wAiLkpMMuJMaY5,1W1z6QA3tiZwBVWm,11.08680333,2019-08-06T18:00:00Z
3081,16vgu1XxbXQedo5J,1zeLqQ8Jxj2vY36x,3.02557169,2019-08-06T16:31:00Z
3082,1Z23NF2em6mRjZK2,1RLBV7h2XHH7fnof,1.52014835,2019-08-06T00:20:00Z
3083,1R4s3ahHxYNoLUrc,1QHZ5rZ7PKneyZs1,5.85876674,2019-08-06T19:53:00Z
3084,1gYcAvNY55KkGMRy,1sPNuStJDpGtFncE,0.23908449,2019-08-06T05:50:00Z
3085,1cKXYF2pg3VQZCCd,1vCG6VDUZY5CiWk7,1.89561898,2019-08-06T05:42:00Z
3086,1aJYLcVYbQnzu7Dj,1rW19tXCvifK49fv,4.03927324,2019-08-06T10:29:00Z
3087,19ZQn5nvoG39PhES,1BEmM3Ddv4o9jY9f,3.35546376,2019-08-06T03:59:00Z
3088,1FE7n6nhVhpG36AG,11eYHFj3K6Q4neLR,3.10393774,2019-08-06T06:50:00Z
3089,1JAYcmmQMYT8b8h3,1uG6H4dHadXmE2Qy,8.60368681,2019-08-06T23:54:00Z
3090,15ccd8PRT18Nc96z,33YWCjBomCEfoFyz,48.13552977,2019-08-06T10:58:00Z
3091,11YtRTFn1oSL3zXR,1WTUN6uCaG87dfRb,3.49926094,2019-08-06T06:33:00Z
3092,1RJ5vK1m5XkFXC4p,1Nr6EZU6J1jaExxP,2.02841907,2019-08-06T12:59:00Z
3093,1yQ8zfL35VnatKho,1rTuDkQxjRckeCCs,10.42093637,2019-08-06T12:41:00Z
3094,1SbyfAq3RdMgwkLF,1Nr6EZU6J1jaExxP,3.17565619,2019-08-06T23:57:00Z
3095,1XGwfNfKfw1Lc7DN,1GgUk1pE2xYWkEp1,9.4393084,2019-08-06T14:34:00Z
3096,16wAiLkpMMuJMaY5,1rxtaX3BLLRUwH2P,7.19570942,2019-08-06T07:11:00Z
3097,1oeTDN5HqCg3T7VM,1PobkGAcsDthod5q,13.84966902,2019-08-06T00:50:00Z
3098,1FCwKXNELWCLUa7F,12oqboLigEsKhqv4,0.58681053,2019-08-06T09:59:00Z
3099,1Pk225k3bpwmpgof,1Lm7CruzxRwQnb15,6.95095501,2019-08-06T12:23:00Z
3100,1Cm493HpDrKek14f,1sXKD77J9MWK6vBR,11.99360234,2019-08-06T12:36:00Z
3101,1FE7n6nhVhpG36AG,31u2kj2PUBoHKUe6,0.37891901,2019-08-06T14:13:00Z
3102,1uJnJUziXWCaq5fA,1jjTKyMs1hK42t6r,0.41690075,2019-08-06T00:10:00Z
3103,1NBG1wdMMmkw2pSD,3JNGSpTz4CW5hTzG,3.25142698,2019-08-06T16:06:00Z
3104,1VhigAMVPspqh7MT,1MPX9humnLRCZmdo,14.92647616,2019-08-06T16:46:00Z
3105,1hG71VmozVr8hrU4,1Rbpeq3vVvvgJjUo,7.78690931,2019-08-06T15:57:00Z
3106,1MyWQKq1M8cFTixK,11BXeo4xAVEdmfkD,4.5921893,2019-08-06T15:49:00Z
3107,1wy5J2qUhmGY88jm,1mbwTWMeUgzSPG57,14.30055314,2019-08-06T03:27:00Z
3108,1Lm7CruzxRwQnb15,1AfUZmao8Q8K5CcP,7.2461474,2019-08-06T22:00:00Z
3109,1TySac9ASAqUD12T,1BYnrH8VYnoVkfPa,9.22939579,2019-08-06T03:24:00Z
3110,1qczkoAMQzbTPCNY,11Xc93NZ4ssVE5XJ,1.28413468,2019-08-06T15:16:00Z
3111,17DAc2BTkRYYtkeJ,13wQdZHUzQQMBPQa,7.30303118,2019-08-06T22:15:00Z
3112,1N1GanX4r3fBWAZQ,1td6fZydavhWrvD8,7.75996894,2019-08-06T02:56:00Z
3113,1dneZ88JhxpgAgsD,1h6Xw6p2BgV6aevF,12.16576224,2019-08-06T00:46:00Z
3114,18Pwu5LG5mY6GwN9,1YEs9MfeR9TTJ7HL,1.86750857,2019-08-06T03:46:00Z
3115,1gMpeFZyZMJMBcSU,1SVP4oHqRKN4e6DR,10.06016195,2019-08-06T13:13:00Z
3116,1G75HiEeJBQkDsS8,1KsiwuEHiEUovHeg,2.08838659,2019-08-06T10:42:00Z
3117,1NpApQNXEKfWoHD5,1WB9gmep4jiq2aFh,2.30317452,2019-08-06T00:19:00Z
3118,1iABwSrL7rbezk5N,1FGuHFVV7PfVczfQ,0.08411875,2019-08-06T09:42:00Z
3119,12oqboLigEsKhqv4,1xAP8fcDtF8bC1iz,12.87507542,2019-08-06T05:37:00Z
3120,1NEAv2G1zkgRbCVK,1YJqpbNfjFz8SQQN,22.99665907,2019-08-06T03:43:00Z
3121,1bMADFnNRNjk26ri,1vMRWSipQWE9JQGM,8.02394332,2019-08-06T10:49:00Z
3122,18orPehj2oQLcE2H,1VECp2Uvcq4JEsEv,12.76107563,2019-08-06T14:43:00Z
3123,11YtRTFn1oSL3zXR,1wqoMruVZjrAqRw2,2.6448659,2019-08-06T15:10:00Z
3124,1Fjwin5jGN8SXmxs,1gJ4ncA1edARWrbB,12.45548378,2019-08-06T04:14:00Z
3125,1CWzKN6dnGwkNwwL,1j7HGp91XfhknJz4,7.31641531,2019-08-06T21:21:00Z
3126,1o9sSeQ1SAzNBf6U,3AZSyahATYfVAd1i,3.91709125,2019-08-06T01:03:00Z
3127,1QHZ5rZ7PKneyZs1,1XCTbHaM3HV8uAPU,10.85503486,2019-08-06T16:23:00Z
3128,1wRJF38GuNp6V9Ag,1kTRDdcauBB9x9H7,0.01766916,2019-08-06T18:32:00Z
3129,1L5CGrSA9Jc9jfD4,1ywSCFxbMby3WYFs,3.77341373,2019-08-06T05:16:00Z
3130,1pboE89Tw179ao8E,1QX95PQkfufvsd76,1.97535888,2019-08-06T19:32:00Z
3131,1cc6EmB89iTQH8C3,1wGEGMDFxPNkzVNo,1.85511275,2019-08-06T14:02:00Z
3132,1aAHuEHLbe7DE9jy,1y7WwKtqszVBcS2C,0.13733055,2019-08-06T14:46:00Z
3133,1baPJZJavKVY7eW5,1h7Tn2rAKZpPs85i,0.18869932,2019-08-06T12:40:00Z
3134,1Cm493HpDrKek14f,1rQ6aDz23A2Wp9xk,2.48128846,2019-08-06T00:35:00Z
3135,1yTE3Q7kRdzyuaA9,1DUQpGNY5yCNs7U3,7.07703769,2019-08-06T23:26:00Z
3136,1ZZTRazEHBH3R5Qz,1mu4unH7AU6TwDq5,2.44694221,2019-08-06T11:06:00Z
3137,1zqvW4J1tBVfodm1,1ZDwWzY9axKu7AJL,4.68361324,2019-08-06T18:23:00Z
3138,14UGXj9yALWG5945,1BCunKfeARTRXgPx,7.81657506,2019-08-06T13:37:00Z
3139,1UH8DBVPdF4Sm5Hh,12S1AvDrL5Mrj5ad,12.86109078,2019-08-06T09:44:00Z
3140,1Z23NF2em6mRjZK2,1PUvb5fpX622F1by,3.72259148,2019-08-06T14:46:00Z
3141,1uCqxAp713f1gSic,1Nr6EZU6J1jaExxP,10.84740005,2019-08-06T13:04:00Z
3142,1zqvW4J1tBVfodm1,3Y8vT7ASAd4qeB7t,4.36424534,2019-08-06T10:16:00Z
3143,14Jd4ekZxoBJR4vJ,1dgP5iYyNjEdjzJf,2.59697589,2019-08-06T22:29:00Z
3144,1W1zjR8SiDExk3CX,1T79Rac8NFGHhECF,6.77234601,2019-08-06T04:39:00Z
3145,1sQnDPLJ6nx1gzYK,1HHiiFkcuZ8pze9D,13.63804222,2019-08-06T03:06:00Z
3146,1hG71VmozVr8hrU4,1ZCxARPJNAYEpALP,2.64642496,2019-08-06T10:32:00Z
3147,1qk7RWE4ULArRrq7,31u2kj2PUBoHKUe6,1.82737586,2019-08-06T20:48:00Z
3148,1vPzykFZ81JA7fEP,1o9sSeQ1SAzNBf6U,8.29623765,2019-08-06T04:50:00Z
3149,11CxF3hJ67djH9EQ,1C1c9NfjmUH4i56s,10.90841589,2019-08-06T12:21:00Z
3150,18Pwu5LG5mY6GwN9,1EitxxxYaR5ynDrK,4.55147478,2019-08-06T21:01:00Z
3151,11BXeo4xAVEdmfkD,1nGU1dbHLQRRn5ZD,2.59198047,2019-08-06T22:03:00Z
3152,1hnHy81d6mhKtPwf,1Cm493HpDrKek14f,6.97216876,2019-08-06T00:12:00Z
3153,1cvbrWWvoinEVJD3,1aAHuEHLbe7DE9jy,7.06812125,2019-08-06T15:20:00Z
3154,1KKjwT6AeP3onKpi,1wjB3BRssDb8BhZ2,5.90466315,2019-08-06T19:02:00Z
3155,11YDkk59nLowFrWC,1qFjgSfPTQ1XSojB,13.90079198,2019-08-06T15:41:00Z
3156,1jjTKyMs1hK42t6r,1QbYqZCBLH3uZvug,11.90030157,2019-08-06T22:02:00Z
3157,1G8LrcvWxHvwBNPr,17Gy8pc9sKyMbPcs,2.72796262,2019-08-06T13:18:00Z
3158,13Pae9eivfoz8oAv,1XL17xz8K629NxW2,5.94492479,2019-08-06T13:35:00Z
3159,1MCX7JwBBHr7ogza,11rS7WKDdVLtmpG4,5.60215167,2019-08-06T01:18:00Z
3160,1hmDDQnZd3fwKFds,1aMQxxJmBNa1Yunj,9.84743129,2019-08-06T20:46:00Z
3161,1NrC6c3u98T6eW3k,1ATbkij2UzPu93eY,6.39921374,2019-08-06T16:01:00Z
3162,1YHujKKw4PahsN2i,14ArkDK15E15KjBS,0.66185636,2019-08-06T06:20:00Z
3163,1ehP4kraCyfDdin8,1wwNHorQoSkC6NxM,6.65149036,2019-08-06T23:47:00Z
3164,1dpaZX5GrgB1QB28,1qczkoAMQzbTPCNY,2.65349092,2019-08-06T14:57:00Z
3165,1HHiiFkcuZ8pze9D,1sdn3PZWak3MKjxE,3.53373238,2019-08-13T08:07:00Z
3166,1AfUZmao8Q8K5CcP,1KuoQAUCvpfgWZ11,11.42100734,2019-08-13T10:47:00Z
3167,15NBVGLtZxFXPYNJ,1pBZdHa4eenRLFEL,7.22893747,2019-08-13T10:22:00Z
3168,1PeQ5DWwDRyaFsUH,1uVhtcCtafuHSion,7.59513,2019-08-13T02:24:00Z
3169,16wAiLkpMMuJMaY5,1KB4sdPTyNYb4jRK,10.9401273,2019-08-13T04:58:00Z
3170,1MFfMcX78QkPgPkH,1Hn6EhDddRt6TuDW,8.93910406,2019-08-13T12:13:00Z
3171,1WK83Xqamhw4HmCY,1Dnotr7p62Z9h1yv,4.34359025,2019-08-13T17:39:00Z
3172,1aAHuEHLbe7DE9jy,1fXRWFQkodYaJSn4,0.73007433,2019-08-13T05:47:00Z
3173,1LpLMQhdQxMc6q5G,1qXBAfygoKodh1X6,6.26458208,2019-08-13T20:44:00Z
3174,1WDuTzvPch7rmU1X,18a2q1L9WCa1KKkT,0.30436025,2019-08-13T15:43:00Z
3175,176ruzWkbVip1SUr,1CiKTHZmnrv53NdE,8.47796688,2019-08-13T19:40:00Z
3176,1y7WwKtqszVBcS2C,1BYnrH8VYnoVkfPa,2.29557271,2019-08-13T16:44:00Z
3177,1RiHFvhFHJHJR3se,1G2ycmVfbfgvvvF5,12.11226765,2019-08-13T10:22:00Z
3178,18UGxBHYepxtgc8b,1QEE1bTY9qBWgRVh,5.93830039,2019-08-13T01:37:00Z
3179,1rQ6aDz23A2Wp9xk,31u2kj2PUBoHKUe6,4.96171033,2019-08-13T02:40:00Z
3180,1bMADFnNRNjk26ri,1aJYLcVYbQnzu7Dj,4.36182001,2019-08-13T00:58:00Z
3181,1CZXtBWYzRfRFfNd,1cc6EmB89iTQH8C3,11.68483521,2019-08-13T12:04:00Z
3182,1wQAavS7pKydFTtq,1wy5J2qUhmGY88jm,3.79723537,2019-08-13T03:38:00Z
3183,1sVxLQ8462Q9kri7,11YtRTFn1oSL3zXR,4.01313416,2019-08-13T23:50:00Z
3184,1VECp2Uvcq4JEsEv,1uJnJUziXWCaq5fA,3.71842691,2019-08-13T19:14:00Z
3185,1G75HiEeJBQkDsS8,19GRgUUEQCUDKfgA,0.75625471,2019-08-13T03:26:00Z
3186,1qk7RWE4ULArRrq7,148GPMKH7QD8tYb7,13.22190504,2019-08-13T16:06:00Z
3187,1CZXtBWYzRfRFfNd,11rS7WKDdVLtmpG4,7.49301888,2019-08-13T21:51:00Z
3188,1gQ2G56Eq5L3bQb3,1LWBZk28j3vPRqMk,2.17890213,2019-08-13T04:50:00Z
3189,16wAiLkpMMuJMaY5,1a2LgFdh5Fpt4KCF,0.45461325,2019-08-13T01:55:00Z
3190,13e5rMp8T3rKpF5m,1KpZXFFbQHyshdBR,2.6498355,2019-08-13T21:35:00Z
3191,13JKYzr7aCwCAYiy,13B2Q2Eg3888BFJv,1.05848714,2019-08-13T19:45:00Z
3192,1Vb3yoA1UuHwoAGS,1qXBAfygoKodh1X6,0.57304562,2019-08-13T21:13:00Z
3193,1LXdKPV49UPsP3Mc,1NBG1wdMMmkw2pSD,8.19836715,2019-08-13T00:40:00Z
3194,1jFU921ThTZqpEV3,188wH6iE31SEdx9j,12.71244721,2019-08-13T05:57:00Z
3195,1VE4TNuRzEnLZSHa,1BdPFKagrNfN8TyZ,14.12432636,2019-08-13T09:57:00Z
3196,1wU5UrH5NZ3FH341,18Pwu5LG5mY6GwN9,7.61123992,2019-08-13T04:39:00Z
3197,1myL39jpsGfXAaRH,1BEmM3Ddv4o9jY9f,14.18079387,2019-08-13T19:57:00Z
3198,1uCWBqgYzZiaDAZP,1cc6EmB89iTQH8C3,1.13837172,2019-08-13T01:14:00Z
3199,1BYnrH8VYnoVkfPa,1ZLVtyB12dfemPpP,14.46339118,2019-08-13T06:58:00Z
3200,1Ywg7Q775xiv9GrR,1fJYDzKVrv6qvx3B,13.89538088,2019-08-13T12:53:00Z
3201,19jB7F5cM6eDJD96,3Y8vT7ASAd4qeB7t,3.33778894,2019-08-13T01:57:00Z
3202,1KpZXFFbQHyshdBR,1EitxxxYaR5ynDrK,9.6343923,2019-08-13T15:06:00Z
3203,1KuoQAUCvpfgWZ11,18rd9ES2jc2qTb7b,7.39309396,2019-08-13T06:54:00Z
3204,1BYnrH8VYnoVkfPa,1C1c9NfjmUH4i56s,3.63466633,2019-08-13T18:26:00Z
3205,1qVtaChQVzoQPqUC,1wUaHVe7NRc8Xoa9,3.54231692,2019-08-13T21:39:00Z
3206,1UCSnMk7TCn7w32v,13JKYzr7aCwCAYiy,5.48278237,2019-08-13T01:11:00Z
3207,1ofRenewZhVKtP4Z,1uyH4EUyiub39rLc,10.26888097,2019-08-13T01:26:00Z
3208,13BHTAnXc77gk9xm,1yTE3Q7kRdzyuaA9,13.66730707,2019-08-13T13:52:00Z
3209,1Lq6JbQon9FD4mXf,1MCX7JwBBHr7ogza,0.53392923,2019-08-13T09:54:00Z
3210,1UH8DBVPdF4Sm5Hh,11YDkk59nLowFrWC,6.039619,2019-08-13T23:18:00Z
3211,1HSG21KF9DsV9h8v,1gQ2G56Eq5L3bQb3,5.46339449,2019-08-13T09:38:00Z
3212,1BtvsdcRTNNxrZUb,3bBqbQivvMVbDbZj,8.87932106,2019-08-13T08:58:00Z
3213,1qu55j4BLyaSbw5w,3M239b5DEVh1NKFV,45.67583841,2019-08-13T06:14:00Z
3214,1Xm28HBz8K7oS2Ps,3Cy58imRd5rntwwS,2.99027875,2019-08-13T07:12:00Z
3215,1dgP5iYyNjEdjzJf,1xiYe9aH2odBg91N,2.65135602,2019-08-13T10:04:00Z
3216,19yUWzvb2G43tDF5,1WK83Xqamhw4HmCY,9.20233154,2019-08-13T11:18:00Z
3217,1PeQ5DWwDRyaFsUH,1sVxLQ8462Q9kri7,0.07721643,2019-08-13T13:08:00Z
3218,1MCX7JwBBHr7ogza,1eHdD9CmutfkiTPf,11.88403735,2019-08-13T01:57:00Z
3219,1L94V1WA3RLHpswz,3JNGSpTz4CW5hTzG,2.32479359,2019-08-13T13:19:00Z
3220,1oeTDN5HqCg3T7VM,13UkDZHj8FgGUDxb,0.90152234,2019-08-13T18:24:00Z
3221,1qXBAfygoKodh1X6,1FiNioNzpgymAubQ,1.46128812,2019-08-13T20:38:00Z
3222,1NBG1wdMMmkw2pSD,1XNMrCC1GkssGbtP,8.9830723,2019-08-13T20:17:00Z
3223,188wH6iE31SEdx9j,14ArkDK15E15KjBS,8.8823177,2019-08-13T01:25:00Z
3224,1cvbrWWvoinEVJD3,11XHsaRP5ueXM5Kg,13.4409399,2019-08-13T00:32:00Z
3225,1bMADFnNRNjk26ri,1vCG6VDUZY5CiWk7,1.83978322,2019-08-13T18:12:00Z
3226,1T79Rac8NFGHhECF,1iwb3CgmtuUXfwnW,13.93169959,2019-08-13T08:26:00Z
3227,1WB9gmep4jiq2aFh,199fN4m51aLgVqHd,7.61160919,2019-08-13T03:18:00Z
3228,18foFfVWmSCy51tw,15xv1QXa549BPLQB,3.23980999,2019-08-13T19:20:00Z
3229,1mLnNP22PCYCsPAH,1i2rJn5aYf2kpP8P,12.87416133,2019-08-13T00:15:00Z
3230,1pVwey2KMhHHn8y1,1XTXyNWwC6qJPofe,14.76964601,2019-08-13T13:49:00Z
3231,11CxF3hJ67djH9EQ,17ajhF2m1FhKhpUJ,9.7567021,2019-08-13T05:42:00Z
3232,17zMxo79qrrMS44q,1MY9CbPCBhbaoJ4Y,12.47346909,2019-08-13T14:37:00Z
3233,11eMrU18s6g9mah1,1A7T9uTCK7vccwGq,11.44017645,2019-08-13T04:16:00Z
3234,1ofRenewZhVKtP4Z,1S8dkAL66y1uN2Ji,4.79238221,2019-08-13T06:12:00Z
3235,1L5CGrSA9Jc9jfD4,1sdn3PZWak3MKjxE,4.42600767,2019-08-13T22:53:00Z
3236,1ykpUg4NEwL4BBJa,1CZXtBWYzRfRFfNd,7.06169989,2019-08-13T04:28:00Z
3237,1P5LZ9pox9y37PvG,1y9pJedRpkAis53A,12.54506296,2019-08-13T07:23:00Z
3238,1PeQ5DWwDRyaFsUH,1P48RS5DiLBxE7yU,0.69968193,2019-08-13T23:42:00Z
3239,1pboE89Tw179ao8E,1UH8DBVPdF4Sm5Hh,12.19352685,2019-08-13T19:33:00Z
3240,1MyaugtnNCwZurS1,1UiBeQvQEtTj47qh,8.0590129,2019-08-13T08:37:00Z
3241,1rTuDkQxjRckeCCs,31u2kj2PUBoHKUe6,2.10649596,2019-08-13T11:34:00Z
3242,1F6WecCRkeQ7hcPK,1N1GanX4r3fBWAZQ,3.49292763,2019-08-13T19:31:00Z
3243,1BUmY8YHKCgu6N79,1qXBAfygoKodh1X6,4.01973413,2019-08-13T17:14:00Z
3244,1QBKaXJNEFgNPPdB,1KuoQAUCvpfgWZ11,3.37473855,2019-08-13T04:25:00Z
3245,17ajhF2m1FhKhpUJ,1CmCEQjx7QFdXDax,13.50199798,2019-08-13T06:20:00Z
3246,1DNgwGvVTzNpDGop,3bBqbQivvMVbDbZj,4.23779808,2019-08-13T23:48:00Z
3247,1qk7RWE4ULArRrq7,1NtyM4w2eJYmcELe,8.94059804,2019-08-13T14:14:00Z
3248,1KB4sdPTyNYb4jRK,3Cy58imRd5rntwwS,14.8685405,2019-08-13T06:13:00Z
3249,1QX95PQkfufvsd76,1oS85NnHsY7UabsF,10.81039479,2019-08-13T12:35:00Z
3250,1KYrTSP42ExcvCAR,3yPiVMh5dp8KPR9t,3.71933654,2019-08-13T00:32:00Z
3251,1LXdKPV49UPsP3Mc,11YtRTFn1oSL3zXR,14.50871834,2019-08-13T00:56:00Z
3252,1HQxjBP2SAxwdW4R,1AqzYMpNCWPVnXcB,8.76212284,2019-08-13T05:02:00Z
3253,1FvEuPX26fgowXFR,1K7eheH3GX8RU456,11.97817001,2019-08-13T09:19:00Z
3254,1wA9JQv5bBoHTNkX,11XHsaRP5ueXM5Kg,10.95548092,2019-08-13T20:18:00Z
3255,1C1c9NfjmUH4i56s,1SVP4oHqRKN4e6DR,0.08220985,2019-08-13T13:00:00Z
3256,1X8REorWWbZsKkTP,17DAc2BTkRYYtkeJ,12.07311421,2019-08-13T19:03:00Z
3257,13BHTAnXc77gk9xm,1qczkoAMQzbTPCNY,10.48500068,2019-08-13T23:24:00Z
3258,1y5g9KS8dGm9MDKE,3JNGSpTz4CW5hTzG,10.31178423,2019-08-13T15:33:00Z
3259,1Z23NF2em6mRjZK2,1jSVeL2ib1WtFDDE,3.36747604,2019-08-13T00:25:00Z
3260,1vZyLz5AuLBMgk8a,13JKYzr7aCwCAYiy,13.87630544,2019-08-13T18:04:00Z
3261,1RJ5vK1m5XkFXC4p,1Vb3yoA1UuHwoAGS,11.65027288,2019-08-13T13:11:00Z
3262,1bosF2uXW2LbGfEb,1X8REorWWbZsKkTP,8.54628202,2019-08-13T16:37:00Z
3263,1iABwSrL7rbezk5N,1zHrLkCwGbTSiQL5,7.81505557,2019-08-13T00:07:00Z
3264,1VYtDDv1ahbdRdfF,1GHhYW9Y4jw73Wix,7.12142921,2019-08-13T16:47:00Z
3265,1wQAavS7pKydFTtq,1zHdtY5BbP1Ydp4P,9.91947609,2019-08-13T10:51:00Z
3266,1vCG6VDUZY5CiWk7,1P7QqLzF6JZ7hxuv,7.47966648,2019-08-13T12:05:00Z
3267,1SvBuqRbpsFXezAx,1sFptmjCiyXHK7hD,0.01845859,2019-08-20T02:19:00Z
3268,1MQnLDQJBZU1p4Tt,1LpLMQhdQxMc6q5G,3.70944032,2019-08-20T03:38:00Z
3269,1YTKJrW55hcdQmNJ,18UGxBHYepxtgc8b,11.29773105,2019-08-20T07:37:00Z
3270,1968pTj3QcDShL9b,1K3jQtjj7jPoH2T3,9.70127682,2019-08-20T08:25:00Z
3271,1TN5qzi3ueRYX3S1,1uKFZfFbtPAnpXFy,10.27557587,2019-08-20T12:22:00Z
3272,1L5CGrSA9Jc9jfD4,1wU5UrH5NZ3FH341,2.29129357,2019-08-20T11:02:00Z
3273,1DorH1thto4NDxNT,1PA3SuhtCjMMNEQV,9.18450169,2019-08-20T06:32:00Z
3274,1w7PPqsKLwfwSnRo,1uG6H4dHadXmE2Qy,14.90534946,2019-08-20T12:27:00Z
3275,1X4qF1enzpoiWB8y,1zBxZBxG5FA8wyHv,4.45914757,2019-08-20T00:49:00Z
3276,1xGdcKsU3QqEKzwT,1iQanud375u25sc9,11.55736467,2019-08-20T19:27:00Z
3277,1dBnZM2ZKr3V44Li,1cvbrWWvoinEVJD3,11.06656806,2019-08-20T09:17:00Z
3278,1sMgDEqyNy2LKtHw,1BEmM3Ddv4o9jY9f,13.0888593,2019-08-20T09:45:00Z
3279,11eYHFj3K6Q4neLR,1MyaugtnNCwZurS1,2.47098935,2019-08-20T20:54:00Z
3280,1uCqxAp713f1gSic,1baPJZJavKVY7eW5,5.44608088,2019-08-20T19:10:00Z
3281,1P48RS5DiLBxE7yU,1MNWx7D4QRUUiG1c,2.40976728,2019-08-20T09:12:00Z
3282,122WkN2Fz9mA3hfE,1N1GanX4r3fBWAZQ,7.09608374,2019-08-20T10:11:00Z
3283,1VhigAMVPspqh7MT,1tFUrLP6Vv7RWdva,7.94085089,2019-08-20T03:17:00Z
3284,13V81CAdqreV7Zgv,19yUWzvb2G43tDF5,0.12373365,2019-08-20T09:52:00Z
3285,1Eym1qWeXf6gGZHK,1KbtWS8KUUYsPXCp,2.43461217,2019-08-20T08:44:00Z
3286,1npjBuCQ8DHY1vGP,1Uhd4wi7qyD77d5D,12.54331592,2019-08-20T21:24:00Z
3287,1sVxLQ8462Q9kri7,1w4DDT88jkdvqU1H,4.20736381,2019-08-20T18:34:00Z
3288,1Snda2Tdx776g9jV,1rTuDkQxjRckeCCs,6.42650016,2019-08-20T13:38:00Z
3289,1RLBV7h2XHH7fnof,1D491Zgk2Y8bMKwZ,3.03090363,2019-08-20T07:41:00Z
3290,1VBEWwGrVxxDmH7H,1gyZ6NDSd4Fjqhz1,13.01321969,2019-08-20T04:45:00Z
3291,1P5LZ9pox9y37PvG,1KsiwuEHiEUovHeg,6.29380002,2019-08-20T17:27:00Z
3292,13UkDZHj8FgGUDxb,1CmCEQjx7QFdXDax,10.32913572,2019-08-20T04:58:00Z
3293,1sNZy4memEAoMyeB,1K7eheH3GX8RU456,10.78432472,2019-08-20T22:13:00Z
3294,1GmQPMiZarPGguMF,1h6Xw6p2BgV6aevF,5.54188474,2019-08-20T18:49:00Z
3295,14Jd4ekZxoBJR4vJ,1zeLqQ8Jxj2vY36x,4.08952347,2019-08-20T22:32:00Z
3296,16vgu1XxbXQedo5J,1Jbzz4MaVG2UiRoC,2.73150994,2019-08-20T22:03:00Z
3297,1QJkexwJrAv7AeMS,1rgNxjB9oN2TJDev,1.8098125,2019-08-20T04:20:00Z
3298,1y9pJedRpkAis53A,1pboE89Tw179ao8E,2.5060621,2019-08-20T03:29:00Z
3299,1Ze691FgqxPp3PhR,1h6Xw6p2BgV6aevF,3.63882071,2019-08-20T23:57:00Z
3300,1CWzKN6dnGwkNwwL,13e5rMp8T3rKpF5m,8.51858765,2019-08-20T18:18:00Z
3301,1QBKaXJNEFgNPPdB,14ArkDK15E15KjBS,3.40573337,2019-08-20T06:40:00Z
3302,1N8wjBELrLKHbMA1,1s4DKiNkzLNKvebH,0.31187728,2019-08-20T11:28:00Z
3303,13BHTAnXc77gk9xm,1zeLqQ8Jxj2vY36x,3.27317942,2019-08-20T05:20:00Z
3304,1K7iQ6QudDFxU198,169kfoy2ms629N4R,10.0942004,2019-08-20T10:07:00Z
3305,17ajhF2m1FhKhpUJ,1MNuGBAZWt3kZbiu,0.22332128,2019-08-20T02:43:00Z
3306,11eMrU18s6g9mah1,12cBPqD9dN948L6R,5.16938247,2019-08-20T01:11:00Z
3307,1LrrxBcvrigRP7PP,194bpAfnGGE5D119,12.32556287,2019-08-20T18:25:00Z
